id,happiness
8144,3.701648079787025
8145,4.198657248098566
8146,1.906698416875173
8147,4.051517531859261
8148,2.7633741348312055
8149,3.6540012086830145
8150,3.661166568366233
8151,2.7494416049373815
8152,3.997740182365814
8153,3.647149203381565
8154,3.4878800344915155
8155,3.8425445195851693
8156,3.9586749734920597
8157,3.7416498492783132
8158,3.412404354887629
8159,4.061345757560559
8160,3.974311593914075
8161,3.3002185221546014
8162,4.097642548955871
8163,4.0903597661260305
8164,3.950126890721303
8165,4.2381428507389876
8166,4.474149723836005
8167,3.6888215625221075
8168,2.789707620402965
8169,3.2055402402412936
8170,3.857681841598224
8171,3.9807946311348084
8172,3.96102771466632
8173,3.7437173377018427
8174,3.6923182965261945
8175,3.6213782006225856
8176,4.280001841452866
8177,2.4848040727587564
8178,4.456080899484557
8179,4.224045174089433
8180,3.3592809356780937
8181,3.678362500402022
8182,4.032940239076
8183,3.672322988349818
8184,3.8663150693488433
8185,3.4338818674451983
8186,3.339669595818686
8187,4.021347887348763
8188,3.7190860041369658
8189,4.081223970209704
8190,4.030261754902865
8191,3.767413399468128
8192,4.033424944571671
8193,3.9098471356293047
8194,3.9317568781963943
8195,4.523227841239014
8196,3.182299693141819
8197,3.855356197128159
8198,4.084074484018069
8199,4.163800525533965
8200,4.772510868968863
8201,3.3045788632089734
8202,4.0710895866484025
8203,3.88066091043483
8204,4.104405489002153
8205,4.136368361257535
8206,3.561316625645599
8207,4.146601084607631
8208,4.081770541949462
8209,3.8483998706183065
8210,3.7428585505606717
8211,3.644058009271112
8212,4.27825393626234
8213,4.439623166600375
8214,4.036617867705691
8215,3.471304306147436
8216,4.186909478013745
8217,3.4298832241633535
8218,3.761159099626541
8219,3.653496700061815
8220,4.1371833389606545
8221,4.520032779918946
8222,3.762358096632697
8223,3.1473866181551164
8224,3.8365647171686303
8225,4.080260136222507
8226,3.899436332856518
8227,4.360339815770923
8228,3.295658250495066
8229,4.189597711471481
8230,3.322698354341997
8231,4.097523316883747
8232,3.980265001757866
8233,4.092911713860837
8234,3.851893006936537
8235,3.7557483181356237
8236,3.1567028118282905
8237,3.4936939878278137
8238,3.8718698657296517
8239,3.6121041355167933
8240,3.1990247451880465
8241,3.5065397947958634
8242,3.9283045059822985
8243,4.402708651751172
8244,3.9794163455962015
8245,3.4872448376648495
8246,3.9871746034207467
8247,3.900034850747103
8248,3.976211575813392
8249,4.312140758381474
8250,3.7991343755514104
8251,4.284020929586188
8252,4.37783528029625
8253,3.8263425739783385
8254,3.948623979126457
8255,3.389609755298646
8256,3.469926725867178
8257,3.9799619959218466
8258,2.9684448109433657
8259,4.304998942488786
8260,3.9447319120672004
8261,4.304095523386158
8262,3.995282649709638
8263,4.100176055807049
8264,4.084378047021787
8265,4.391324207773379
8266,3.141136679766599
8267,3.616514818042603
8268,3.8975806229828054
8269,3.493834922782221
8270,3.708169471851121
8271,3.134282588010679
8272,4.055883823352372
8273,3.7847215058041934
8274,3.7168883702042375
8275,4.252831254367409
8276,4.161561548635945
8277,3.9807968474894486
8278,3.8307417507833916
8279,4.28989451133734
8280,4.371986037418317
8281,4.086657061129389
8282,4.078895569568392
8283,4.00959015344044
8284,4.294204601312176
8285,3.9566541481705593
8286,2.3135206315875885
8287,4.399430669871376
8288,3.8714707795259287
8289,4.005535804680399
8290,4.1140928451723315
8291,4.165987013832323
8292,4.122276516462428
8293,3.816139363329194
8294,4.434768632245821
8295,3.2200433002143685
8296,4.189446789995643
8297,3.5826935353052076
8298,4.889443312581232
8299,2.8042404873244497
8300,3.122449289103459
8301,3.9914711440217694
8302,4.333366932479306
8303,3.8702606431890625
8304,4.085689337523849
8305,3.9373855749921853
8306,4.533877918117769
8307,4.228343165096145
8308,4.284351658422458
8309,3.477406571806065
8310,3.945705841748017
8311,4.259821473143886
8312,4.62695033848458
8313,4.264739740258549
8314,3.192708580421214
8315,4.070292696421379
8316,3.9921812580393796
8317,3.763981896393061
8318,4.196379618622133
8319,3.1913891414143194
8320,4.030035202101525
8321,4.279377676212282
8322,4.153173894110137
8323,3.70337882376304
8324,3.567961194988219
8325,4.1018572723727065
8326,4.352678713339325
8327,3.7518381777487706
8328,4.054239484726897
8329,3.234238308111562
8330,4.332232365551494
8331,4.272157720640963
8332,3.877003730942214
8333,3.3779781177938255
8334,4.077405083755998
8335,3.485600924692862
8336,4.085122072014886
8337,3.577365705551068
8338,4.14998054337676
8339,3.7784430990825886
8340,3.4778537468305655
8341,4.1325633084773195
8342,3.9408030462818746
8343,3.0039665015085784
8344,4.25586905690372
8345,3.9192075823748422
8346,3.1943776427541204
8347,3.0269001666434767
8348,3.8795462915012924
8349,4.069667979965921
8350,3.3837127839011725
8351,4.102826807950673
8352,3.615567120040924
8353,3.3803120206849817
8354,4.098124276352478
8355,3.642219724366106
8356,4.111933629635055
8357,3.775224745469531
8358,3.824847358107829
8359,3.5997369334283467
8360,4.054595744105314
8361,4.159506350313736
8362,4.005318045371916
8363,3.4889914159374777
8364,3.5211487100949364
8365,3.7618272176826486
8366,3.668436082687035
8367,4.013737534410655
8368,4.418768378716027
8369,3.4025503742186185
8370,3.214825080169928
8371,4.045820797073327
8372,4.096976461842955
8373,2.2017110296292577
8374,3.240107725811132
8375,4.39984285688263
8376,4.609304103298381
8377,3.926512610338789
8378,4.041280914185785
8379,4.2909314169833355
8380,3.361711885110171
8381,4.315222668794324
8382,3.954976046346213
8383,4.3487546540061155
8384,3.465083578450762
8385,3.9080372192897688
8386,4.211616241261201
8387,4.082199231232139
8388,4.142425653284891
8389,3.2897206275137494
8390,4.202890294423525
8391,3.833290974920663
8392,3.5171816944938703
8393,4.124746311121086
8394,4.183316361261086
8395,4.137167159247385
8396,3.7409961406318675
8397,3.6904774051737252
8398,3.3630444326868805
8399,4.057801533290307
8400,4.0646298489880905
8401,4.863276944639885
8402,3.869697427882416
8403,4.6025245810504725
8404,4.0134371072660455
8405,4.456545791907773
8406,4.267563093727665
8407,3.7419063211915127
8408,4.8431571481762425
8409,4.193572942012882
8410,3.917677319734912
8411,4.1514658005871095
8412,3.634685427383188
8413,3.9066027847850835
8414,4.146706129751309
8415,3.4062355711854853
8416,4.096038412953666
8417,3.9858890348713594
8418,4.7141856795249115
8419,3.9729889699281564
8420,3.783958385961709
8421,4.072448295010267
8422,3.7149420219833162
8423,4.212133511361838
8424,3.224314905241262
8425,3.977981618396478
8426,4.049885547582672
8427,3.885264453180322
8428,4.286840573061876
8429,3.7164460687635645
8430,4.32560978447173
8431,4.113113409212874
8432,4.339793774593233
8433,3.8882817832562893
8434,3.9711411600727358
8435,3.9158013762836488
8436,3.526494672817354
8437,4.1326362186050725
8438,4.0157304170494665
8439,3.3592932776629874
8440,3.1753319463998158
8441,4.117561878156663
8442,4.079421473597641
8443,4.14260498494679
8444,3.8663381832383754
8445,3.6026099257626907
8446,3.5852245126782236
8447,3.606106510878786
8448,3.3897353932353784
8449,3.4749170272852252
8450,3.338610900315204
8451,2.7842693872957818
8452,3.266129298599745
8453,4.208835971197485
8454,4.163237292164981
8455,3.715307513105354
8456,3.826378545035458
8457,3.6999515080067837
8458,4.046128185347287
8459,4.436004665618339
8460,3.6658476266172313
8461,3.7744455766846587
8462,3.4518568515716934
8463,4.133343822069258
8464,4.009716012757247
8465,3.616230999015906
8466,4.675690689698023
8467,2.6200544388603113
8468,3.176843138891823
8469,4.208524455979026
8470,3.7107055745894844
8471,4.06373201131404
8472,4.224165072873416
8473,4.165511516736991
8474,4.026658410871862
8475,3.9779544453915854
8476,4.23057740665507
8477,4.193000990225055
8478,3.753677557730687
8479,4.085495860660635
8480,3.3753171422354793
8481,4.20347159657464
8482,3.5398609375825165
8483,3.5650216972611775
8484,4.2446599686910975
8485,3.860200052248326
8486,4.747018817744176
8487,4.219668874892356
8488,4.091206208336233
8489,4.606569788767819
8490,4.274635665505584
8491,4.343734555879438
8492,4.2327552089185705
8493,4.426634332405716
8494,3.4843200227385656
8495,4.1148073393205085
8496,4.545434051824047
8497,2.5506037220746385
8498,3.474412947129896
8499,4.2727578834178015
8500,3.6778894194073426
8501,4.061997964743989
8502,3.1591013002937816
8503,4.080351292063023
8504,3.6770514448724905
8505,2.9457307581164147
8506,4.134813108887379
8507,4.064336576566481
8508,3.320113887627391
8509,4.3238666062486155
8510,3.925857677453172
8511,3.77985753282858
8512,4.300755842771602
8513,3.747597890229991
8514,4.252132850414349
8515,3.6653307450065107
8516,3.3400875715600575
8517,3.6590283870545686
8518,2.981316174721777
8519,4.454978023633707
8520,4.328769060510978
8521,3.7737161775731076
8522,2.930549170894746
8523,3.588457169702246
8524,3.6503800603774432
8525,3.749917809119857
8526,4.89609730472913
8527,3.6078854713076707
8528,3.430434076955504
8529,3.836024853563756
8530,4.17824897563573
8531,3.968516061670066
8532,4.078940922849035
8533,3.6420415149115786
8534,4.16246231759928
8535,4.058111943057546
8536,3.364846541771593
8537,3.510672409889362
8538,4.163802894591509
8539,4.079149506117368
8540,4.049164194159392
8541,3.9114980286119683
8542,3.2345466097894495
8543,3.4866923037281565
8544,3.8578364644307914
8545,3.9603494557617767
8546,3.9159652209654197
8547,3.925595988420228
8548,4.348957452431578
8549,3.2154535035011795
8550,3.793795995999802
8551,4.246756818264348
8552,4.203344923328249
8553,4.335279194742424
8554,3.7028981872849753
8555,4.594565075622743
8556,3.7536306728903446
8557,3.997896083865293
8558,3.639906839430306
8559,4.040884008372647
8560,3.080914928528999
8561,4.079752679822064
8562,4.395459867964189
8563,3.3496082668684033
8564,4.1859856337203665
8565,4.3721851519855734
8566,4.18504925155091
8567,4.198823658747067
8568,3.3263387081433486
8569,2.3356312441231903
8570,4.022366154013255
8571,4.260694054439755
8572,3.3205072265566624
8573,1.9335897074381811
8574,3.9020168779328075
8575,3.967204045653237
8576,3.6826539019024764
8577,3.789769814027339
8578,3.700498009673709
8579,4.033475429693332
8580,4.450450979878084
8581,4.0124125284766015
8582,3.728375286580609
8583,4.380138230370737
8584,3.8674043319451883
8585,3.8533242082416495
8586,4.330101149491689
8587,3.806247528824664
8588,4.748030436232597
8589,4.480258114205922
8590,4.082965193564178
8591,4.251699847618612
8592,4.083343078655374
8593,4.090338694469091
8594,3.7788583446265087
8595,3.0691591672471645
8596,4.22699437448048
8597,3.8398519773148925
8598,3.5958973944984947
8599,3.724753651282198
8600,3.9020977975615745
8601,2.810180417284256
8602,2.835624647443642
8603,3.6750785774355212
8604,3.4746608931421967
8605,3.8407548499819124
8606,3.960960030129975
8607,3.79747481336073
8608,3.947280934876608
8609,4.271750877933166
8610,3.218830437903785
8611,4.3698064086901205
8612,3.682986310181363
8613,3.8219707676134558
8614,3.6741445334403067
8615,4.319306194185144
8616,4.451617078611715
8617,3.9372674767466718
8618,3.8431971937057097
8619,4.289483832366914
8620,4.230151029285412
8621,2.268099205143216
8622,4.223815332654795
8623,4.702742909298615
8624,3.0802013829271875
8625,2.8595713819389363
8626,4.219205584154979
8627,4.156139678091485
8628,4.21981200841655
8629,4.130833200612692
8630,4.116422921730766
8631,4.007680502198196
8632,3.117356923049377
8633,3.855767924240427
8634,3.727298746006611
8635,3.242758545569939
8636,3.537667024453338
8637,3.43267613717859
8638,4.2148043319069135
8639,3.2178049196528997
8640,3.1371812891478226
8641,4.283335684089621
8642,2.405246549025935
8643,3.87693820062423
8644,4.378240110247062
8645,3.182150529569622
8646,3.5614009729113434
8647,3.458113388195138
8648,4.185375223511996
8649,4.589250612054825
8650,3.6840400559873623
8651,4.107881202789826
8652,2.878689846320709
8653,4.006825898782077
8654,4.410726572582637
8655,3.3639318885962095
8656,3.8527744020530172
8657,4.271123792370339
8658,2.840259545798687
8659,3.4163750139154736
8660,3.964914011667414
8661,4.015389242853577
8662,4.344642446629792
8663,4.561201524453383
8664,3.2759554955196837
8665,3.962606468239216
8666,4.1274569955770755
8667,4.48479274827329
8668,3.8130605522839356
8669,3.6859365718585972
8670,3.8664620758169095
8671,3.59063981092327
8672,3.9098826324603992
8673,2.859391897222823
8674,4.561665133704184
8675,3.2832402960068263
8676,4.15368053368296
8677,3.8843676050662688
8678,3.7485076945180147
8679,3.922516499924892
8680,2.9494222501052727
8681,3.7368098883331577
8682,3.9247069326902317
8683,3.9207582089255855
8684,4.258234650165008
8685,3.813846380181127
8686,3.9419988270830086
8687,4.16483062701443
8688,4.278458803085775
8689,4.043226613449321
8690,4.144812083597421
8691,4.031043030193174
8692,4.322619506813728
8693,3.898813060544026
8694,2.839136371038738
8695,3.980003894762856
8696,4.089020161402526
8697,3.960463125705162
8698,3.942990412727425
8699,3.772818544510568
8700,4.340965549397482
8701,4.463365341288949
8702,3.9882105505894216
8703,4.058408233142236
8704,3.939979500755011
8705,3.362862536744387
8706,3.575814359371864
8707,4.102407706652811
8708,4.283807016090552
8709,3.303435059464725
8710,4.0091731762753
8711,3.4326172236485855
8712,4.1496241124843305
8713,4.2698140111983225
8714,3.711607269472819
8715,4.495709308893076
8716,3.8931627791339323
8717,4.206479919696851
8718,3.5901987779429585
8719,4.226767787689012
8720,3.8676698848913733
8721,3.738577368720404
8722,3.764771175567456
8723,3.28491411289928
8724,4.193238329107529
8725,2.8391243184670714
8726,3.7569063314013005
8727,3.982503963280739
8728,3.4975056194449867
8729,4.37743889820801
8730,3.299168099462161
8731,3.921191175775437
8732,4.133262503149835
8733,3.8993895334353113
8734,3.6557154155377174
8735,3.9419949684758597
8736,3.5328207802816176
8737,4.305731222516549
8738,4.2394573173605945
8739,4.202078625391403
8740,3.7710271808734697
8741,3.839823115278761
8742,3.775932737588559
8743,3.9175321984255818
8744,3.323923480120491
8745,3.954779338027989
8746,4.090354157654511
8747,4.006560446561993
8748,4.945333783693373
8749,4.047270968504336
8750,4.313982564529145
8751,4.175797405957339
8752,3.4359430899357957
8753,3.9895379882864024
8754,3.4317653318210604
8755,4.139339285107163
8756,2.9066762131544843
8757,4.2409481086549
8758,4.015074478148769
8759,4.404395233929339
8760,3.593547083622945
8761,3.7786934908148084
8762,2.0584893200914434
8763,3.7450268238944115
8764,3.698674191838451
8765,3.9596385696679177
8766,4.183317714779785
8767,3.786631389892063
8768,3.9817912731533553
8769,3.822894090955849
8770,4.03490654890905
8771,4.426317755317459
8772,4.097773969487887
8773,4.199997857840757
8774,3.8125960020220035
8775,3.951765760469439
8776,4.098041320928626
8777,4.188148048146431
8778,3.4318470370721825
8779,3.4052089395207177
8780,3.6105083702262504
8781,3.2362237653774075
8782,4.403711180967969
8783,4.706238104717373
8784,4.1872840904160205
8785,4.1211577345760375
8786,3.965480191988586
8787,3.1569720411013322
8788,3.723682232699843
8789,3.8515185257995475
8790,3.8146609994607474
8791,2.691567684959635
8792,3.7670558206194373
8793,3.9308062232844065
8794,4.467174368125496
8795,4.26130965146898
8796,4.518055206279185
8797,2.4928345654013846
8798,3.990750635147886
8799,4.2212148898390165
8800,3.567089479709846
8801,3.856066289847586
8802,3.4313076478342888
8803,3.832839872437374
8804,3.8887602926040623
8805,3.5948109508215342
8806,3.8270692689326036
8807,3.947459738695611
8808,4.777689365042705
8809,3.9175452845340284
8810,4.590557543291043
8811,2.690830548107025
8812,3.9677270286257067
8813,4.716727468909475
8814,3.761431222698693
8815,4.482740233494539
8816,3.54856044644699
8817,3.7009471600184067
8818,3.598951232453579
8819,3.5525141813520404
8820,2.4669326143382535
8821,3.950913283573411
8822,3.1736117392024727
8823,4.320134571129415
8824,3.8496566170877973
8825,3.412172409701124
8826,3.6723200008976695
8827,3.9663089877551783
8828,3.81379258119057
8829,3.3252269329549886
8830,3.314150282727483
8831,4.637456624560619
8832,3.556810240615575
8833,4.3147034648109335
8834,3.6427498285288875
8835,3.6818099086919154
8836,3.38396004364678
8837,3.8937197472049485
8838,3.8111507627507044
8839,3.7085963373011723
8840,4.0679098503193485
8841,3.959692707952421
8842,4.439017506694386
8843,4.29671330177898
8844,3.9828235504546043
8845,4.398604919486337
8846,4.063808295343003
8847,3.0145342096265666
8848,3.477202913401898
8849,2.93657958498654
8850,2.3230080824368815
8851,4.144127083367554
8852,3.346263592379107
8853,3.9608824282238957
8854,3.7716643051831937
8855,3.5392840110726342
8856,4.057617010854568
8857,3.9227264420459376
8858,3.316010615669038
8859,3.267315222595398
8860,4.024313002845158
8861,3.1622644976092826
8862,3.48627768437905
8863,4.237213151759871
8864,3.9044177545585623
8865,4.3050226965550085
8866,4.10865093846895
8867,4.072754020033641
8868,4.402987986082756
8869,3.7378858041416616
8870,4.086509541778449
8871,3.8184621580307763
8872,4.219860598116506
8873,3.2651996754235326
8874,3.1187441308795725
8875,3.5862213654313377
8876,3.5480702458684243
8877,4.604454643489559
8878,4.2023728490809535
8879,3.9195930888175026
8880,4.147608841325347
8881,4.164972344460781
8882,3.3244232220091297
8883,3.2902927574963394
8884,3.568000967353101
8885,3.734180583400231
8886,3.0185973430108115
8887,3.6248478830966917
8888,4.582569665043929
8889,3.3777555090374225
8890,4.308161287682902
8891,3.9958021272870963
8892,3.7280155264762205
8893,4.030327365481963
8894,3.9340035714997477
8895,4.873340675991772
8896,4.251461664888975
8897,4.188172034274942
8898,3.6640691077039618
8899,4.547363413953647
8900,3.7697463926324066
8901,4.001382220184002
8902,3.1462804411058958
8903,3.798728896056185
8904,4.10719399426948
8905,3.59543366515664
8906,3.555932499654407
8907,4.1892918032065385
8908,2.8103576028088417
8909,3.9895586045934763
8910,4.145205420246654
8911,4.275529866023
8912,4.547007241364636
8913,4.077413030951891
8914,4.1703242061279475
8915,4.25887307582328
8916,3.7178668580967225
8917,3.2792936251191556
8918,4.463190056863976
8919,4.4671671896662986
8920,3.435317851901261
8921,3.3478145885647326
8922,4.211302672198094
8923,4.089955520909047
8924,3.745514860754561
8925,3.7750991877316
8926,4.2774812766242745
8927,4.0736940816066545
8928,3.1792823260993543
8929,4.221275435859006
8930,4.776270493138526
8931,3.3741898884710118
8932,4.081077024176234
8933,2.933216062113057
8934,4.017604191542732
8935,3.8491885310481035
8936,3.8475979145422334
8937,3.417280877734974
8938,3.6904506960950583
8939,4.028694113135634
8940,3.943257187771533
8941,3.527462162138097
8942,3.9570658715472535
8943,3.5503842403272485
8944,3.61558442562179
8945,4.060231418967828
8946,3.944491765743412
8947,3.5498984325956604
8948,4.070374082495775
8949,3.7861439412109084
8950,3.9386741116697164
8951,2.890475744629886
8952,4.197028507617052
8953,3.564238566349719
8954,3.9093069702358356
8955,3.4685636101847916
8956,3.602391716184726
8957,4.189872352220137
8958,4.141587874067989
8959,4.18604939446493
8960,4.274359179678957
8961,3.680177992814952
8962,4.13296274624101
8963,3.9446059625005305
8964,4.42995860638994
8965,4.330554342163792
8966,4.010204211276958
8967,4.152482493834398
8968,3.853340693800587
8969,4.405197076540321
8970,4.132302485030122
8971,3.806244716350753
8972,3.1029257783638635
8973,3.1806444300154335
8974,4.151552221683224
8975,3.973540595091178
8976,4.118199065468432
8977,4.198515149107332
8978,3.912646888545503
8979,4.357258322199583
8980,3.336835816783891
8981,4.108901779574467
8982,3.037727493676601
8983,4.351550111944531
8984,3.910498304693406
8985,3.9602868715973814
8986,4.284278059653842
8987,3.7859510766291966
8988,4.329840559149355
8989,4.193800576044888
8990,3.5080637794651506
8991,4.425425449603593
8992,4.148221300608273
8993,3.4453167869948294
8994,3.6841382564532372
8995,4.235733515302011
8996,3.7017816197998252
8997,3.694402981319461
8998,3.677325873385181
8999,4.153647204065164
9000,4.037697531492877
9001,4.13585390458471
9002,4.474357628607704
9003,3.9344933233436667
9004,2.7513999275122982
9005,4.436788780464569
9006,4.219348684846915
9007,3.5522178792431913
9008,3.4420136800317014
9009,4.03297998159427
9010,4.28050061466365
9011,3.9745810101040746
9012,3.9194225282975945
9013,3.725892109915509
9014,3.957974465370063
9015,3.7691065880764647
9016,4.369736312345906
9017,4.229340577997224
9018,3.899298336290723
9019,3.7836661636138764
9020,3.7606001886591987
9021,4.247127157177804
9022,4.600492827990862
9023,2.8420115164634803
9024,3.9089640087201594
9025,3.4417594525361936
9026,4.144506078924951
9027,3.5562694868465456
9028,3.9825340144838868
9029,3.4519793665164555
9030,3.9170378836381516
9031,4.090038122401536
9032,4.408980765305097
9033,3.7141367052380767
9034,4.231267118766457
9035,4.1742361159883545
9036,3.515116532206296
9037,4.309522778564892
9038,4.073954639454512
9039,2.560393934783746
9040,3.791556016066406
9041,3.579162041620798
9042,3.2790746833726474
9043,3.9877043842250934
9044,3.6759642626070126
9045,3.7248182538715615
9046,3.3792844082716296
9047,2.1930180040948413
9048,4.513276630226686
9049,4.130559538192589
9050,4.297606956528937
9051,3.8524902865893087
9052,3.7801594466043476
9053,3.778061079055947
9054,2.713436020289922
9055,3.8040202790027995
9056,3.676185655812141
9057,4.413206219780796
9058,3.8153997504943065
9059,3.942621773868943
9060,4.03997059609255
9061,4.014175563701442
9062,3.325820514424347
9063,3.7268304425217567
9064,4.169046109039908
9065,3.889421326946274
9066,3.3222659903161498
9067,3.7499008868954697
9068,3.887465348567383
9069,3.503119980408758
9070,4.047626210677004
9071,3.554707297278723
9072,4.13934770270126
9073,4.351169440957009
9074,3.323799492426286
9075,2.8882002123837127
9076,3.5790894184947732
9077,4.311622109414013
9078,3.445550053938992
9079,4.17298602226624
9080,3.839191296723117
9081,4.200085742540327
9082,3.6433809688805874
9083,4.008804574763188
9084,4.147668443527822
9085,4.277716561671159
9086,3.8925750643669708
9087,4.626341283757288
9088,3.390725822286047
9089,4.221456113293948
9090,3.700313981738927
9091,3.2908628707076177
9092,3.9877505047268174
9093,3.6889459905856645
9094,3.689661003188277
9095,4.146094237411217
9096,4.101827792392331
9097,3.234009432122456
9098,3.5871355650476238
9099,3.4314013905068297
9100,4.331516209622262
9101,4.294050335369323
9102,4.216169259150482
9103,4.006627935587774
9104,3.6889210133109023
9105,3.336742764580924
9106,3.711831969117898
9107,4.13955952009295
9108,4.300262991139044
9109,4.339335388750954
9110,3.9216074355274957
9111,4.422132944801174
9112,3.952324072578973
9113,4.141533794641314
9114,4.037906087536876
9115,3.8307132863022306
9116,4.084675178303928
9117,4.211083481367543
9118,4.359728704907317
9119,4.094987281979936
9120,4.036357311767026
9121,3.775540901580529
9122,4.0130237079073146
9123,3.7858708554732923
9124,3.619482735179243
9125,3.733724070018882
9126,3.5410768094089224
9127,4.356664000334768
9128,4.039207237816804
9129,3.295460796763973
9130,2.6933058692224447
9131,4.321620001552045
9132,3.9571968250255636
9133,3.75022638451268
9134,3.98465204139205
9135,4.00285178673723
9136,4.164144491073054
9137,3.7734612130922325
9138,4.151054170290034
9139,3.2757524602934955
9140,5.122371199560936
9141,3.646399119134323
9142,4.216256270814713
9143,3.212116634682478
9144,3.9191708999419137
9145,3.9949834621767946
9146,4.237657092469102
9147,2.619617958822295
9148,3.4241237702843614
9149,4.355794405460394
9150,4.154723535986446
9151,4.47772393198485
9152,4.161890204802192
9153,4.511675996509976
9154,4.156772033961971
9155,4.054885590167077
9156,4.116780600039644
9157,3.967926195448127
9158,3.3525909859932015
9159,3.747198153723844
9160,2.6431062700045707
9161,3.1206368142432757
9162,3.870760969819238
9163,4.279397190592247
9164,4.097036847281896
9165,4.1272200295279005
9166,3.8094544614283796
9167,3.8325361599791883
9168,4.074608208590718
9169,4.061825959475245
9170,4.120344950081865
9171,3.2387207200255883
9172,4.228854463652983
9173,4.303356574782167
9174,3.9780352593658894
9175,4.476751837368695
9176,3.605663377896735
9177,4.302442280747628
9178,3.1170118238988165
9179,3.8166036453467593
9180,3.656773221719749
9181,4.202214354854158
9182,2.2009037854490603
9183,4.395254555305812
9184,3.460558926040924
9185,3.219590816160107
9186,3.827616392408512
9187,4.229289500079582
9188,3.3964175737109823
9189,4.162395707674566
9190,1.8885679768495622
9191,4.24514957060358
9192,4.01998459133982
9193,4.341392973624183
9194,4.134515010157782
9195,4.124298820301892
9196,3.787121878802924
9197,4.201908022684799
9198,3.997724246800908
9199,4.410249264810009
9200,3.786754013572404
9201,3.559581777410837
9202,3.7624863006366627
9203,3.739767628700238
9204,4.016963558519251
9205,4.031516688175251
9206,4.223150092308256
9207,3.5705679392059175
9208,4.047402910159446
9209,3.9180107228923022
9210,4.5322101101531755
9211,3.1168296494811867
9212,3.8078877994832574
9213,3.7656253103367603
9214,4.355441352394049
9215,4.331905445350687
9216,4.202937333064159
9217,3.7350213907202234
9218,4.102524371416057
9219,4.258163614107994
9220,4.002546762405222
9221,4.247585292373014
9222,3.376542013467751
9223,3.9247225358482445
9224,3.1910472719138827
9225,3.6024127930423235
9226,3.992368629793156
9227,2.0780842351682773
9228,3.180834734620079
9229,3.4527535235590703
9230,4.222372348343155
